PERIODO;LINEA;DIA;ORDEN;TREN;SAL_C1;SAL_C2;INT_C1;INT_C2;FORM;OBSERVACIONES;
2017;B;SABADO;108;7;16:54:00;17:22:00;07:00;07:00;6;;
2017;B;SABADO;109;8;17:01:00;17:29:00;07:00;07:00;6;;
2017;B;SABADO;110;1;17:08:00;17:36:00;07:00;07:00;6;;
2017;B;SABADO;111;2;17:15:00;17:43:00;07:00;07:00;6;;
2017;B;SABADO;112;3;17:22:00;17:50:00;07:00;07:00;6;;
2017;B;SABADO;113;4;17:29:00;17:57:00;07:00;07:00;6;;
2017;B;SABADO;114;5;17:36:00;18:04:00;07:00;07:00;6;;
2017;B;SABADO;115;6;17:43:00;18:11:00;07:00;07:00;6;;
2017;B;SABADO;116;7;17:50:00;18:18:00;07:00;07:00;6;;
2017;B;SABADO;117;8;17:57:00;18:25:00;07:00;07:00;6;;
2017;B;SABADO;118;1;18:04:00;18:32:00;07:00;07:00;6;;
2017;B;SABADO;119;2;18:11:00;18:39:00;07:00;07:00;6;;
2017;B;SABADO;120;3;18:18:00;18:46:00;07:00;07:00;6;;
2017;B;SABADO;121;4;18:25:00;18:53:00;07:00;07:00;6;;
2017;B;SABADO;122;5;18:32:00;19:00:00;07:00;07:00;6;;
2017;B;SABADO;123;6;18:39:00;19:07:00;07:00;07:00;6;;
2017;B;SABADO;124;7;18:46:00;19:14:00;07:00;07:00;6;;
2017;B;SABADO;125;8;18:53:00;19:21:00;07:00;07:00;6;;
2017;B;SABADO;126;1;19:00:00;19:28:00;07:00;07:00;6;;
2017;B;SABADO;127;2;19:07:00;19:35:00;07:00;07:00;6;;
2017;B;SABADO;128;3;19:14:00;19:42:00;07:00;07:00;6;;
2017;B;SABADO;129;4;19:21:00;19:49:00;07:00;07:00;6;;
2017;B;SABADO;130;5;19:28:00;19:56:00;07:00;07:00;6;;
2017;B;SABADO;131;6;19:35:00;20:03:00;07:00;07:00;6;;
2017;B;SABADO;132;7;19:42:00;20:10:00;07:00;07:00;6;;
2017;B;SABADO;133;8;19:49:00;20:17:00;07:00;07:00;6;;
2017;B;SABADO;134;1;19:56:00;20:24:00;07:00;07:00;6;;
2017;B;SABADO;135;2;20:03:00;20:31:00;07:00;07:00;6;;
2017;B;SABADO;136;3;20:10:00;20:38:00;07:00;07:00;6;;
2017;B;SABADO;137;4;20:17:00;20:45:00;07:00;07:00;6;;
2017;B;SABADO;138;5;20:24:00;20:52:00;07:00;07:00;6;;
2017;B;SABADO;139;6;20:31:00;20:59:00;07:00;07:00;6;;
2017;B;SABADO;140;7;20:38:00;21:06:00;07:00;07:00;6;;
2017;B;SABADO;141;8;20:45:00;21:13:00;07:00;07:00;6;;
2017;B;SABADO;142;1;20:52:00;21:20:00;07:00;07:00;6;;
2017;B;SABADO;143;2;20:59:00;21:27:00;07:00;07:00;6;;
2017;B;SABADO;144;3;21:06:00;21:34:00;07:00;07:00;6;;
2017;B;SABADO;145;4;21:13:00;21:41:00;07:00;07:00;6;;
2017;B;SABADO;146;5;21:20:00;21:48:00;07:00;07:00;6;;
2017;B;SABADO;147;6;21:27:00;21:55:00;07:00;07:00;6;;
2017;B;SABADO;148;7;21:34:00;22:02:00;07:00;07:00;6;ENTRA;
2017;B;SABADO;149;8;21:41:00;22:09:00;07:00;07:00;6;ENTRA;
2017;B;SABADO;150;1;21:48:00;22:16:00;07:00;07:00;6;ENTRA;
2017;B;SABADO;151;2;21:55:00;22:23:00;07:00;07:00;6;ENTRA;
2017;B;SABADO;152;3;22:02:00;22:30:00;07:00;07:00;6;ENTRA;
2017;B;SABADO;153;4;22:09:00;22:37:00;07:00;07:00;6;ENTRA;
2017;B;SABADO;154;5;22:16:00;22:44:00;07:00;07:00;6;ENTRA;
2017;B;SABADO;155;6;22:21:30;22:52:00;05:30;08:00;6;ENTRA;
2017;B;DOMINGO;1;3;07:20:00;07:48:00;;;6;SAQUE  (MEDRANO S. 08:00:00);
2017;B;DOMINGO;2;4;07:26:00;07:55:00;;;6;SAQUE  (CALLAO S. 08:00:00);
2017;B;DOMINGO;3;5;07:31:00;08:00:00;;;6;SAQUE  (ALEM 08:00:00);
2017;B;DOMINGO;4;6;07:40:00;08:09:15;;00:10:15;6;SAQUE  (CALLAO N. 08:00:00);
2017;B;DOMINGO;5;7;07:50:00;08:19:30;;00:08:45;6;SAQUE  (MEDRANO N. 08:00:00);
2017;B;DOMINGO;6;1;08:00:00;08:28:15;00:08:05;00:08:05;6;SAQUE ROSAS;
2017;B;DOMINGO;7;2;08:08:05;08:36:20;00:08:05;00:08:05;6;SAQUE ROSAS;
2017;B;DOMINGO;8;3;08:16:10;08:44:25;00:08:05;00:08:05;6;;
2017;B;DOMINGO;9;4;08:24:15;08:52:30;00:08:05;00:08:05;6;;
2017;B;DOMINGO;10;5;08:32:20;09:00:35;00:08:05;00:08:05;6;;
2017;B;DOMINGO;11;6;08:40:25;09:08:40;00:08:05;00:08:05;6;;
2017;B;DOMINGO;12;7;08:48:30;09:16:45;00:08:05;00:08:05;6;;
2017;B;DOMINGO;13;1;08:56:35;09:24:50;00:08:05;00:08:05;6;;
2017;B;DOMINGO;14;2;09:04:40;09:32:55;00:08:05;00:08:05;6;;
2017;B;DOMINGO;15;3;09:12:45;09:41:00;00:08:05;00:08:05;6;;
2017;B;DOMINGO;16;4;09:20:50;09:49:05;00:08:05;00:08:05;6;;
2017;B;DOMINGO;17;5;09:28:55;09:57:10;00:08:05;00:08:05;6;;
2017;B;DOMINGO;18;6;09:37:00;10:05:15;00:08:05;00:08:05;6;;
2017;B;DOMINGO;19;7;09:45:05;10:13:20;00:08:05;00:08:05;6;;
2017;B;DOMINGO;20;1;09:53:10;10:21:25;00:08:05;00:08:05;6;;
2017;B;DOMINGO;21;2;10:01:15;10:29:30;00:08:05;00:08:05;6;;
2017;B;DOMINGO;22;3;10:09:20;10:37:35;00:08:05;00:08:05;6;;
2017;B;DOMINGO;23;4;10:17:25;10:45:40;00:08:05;00:08:05;6;;
2017;B;DOMINGO;24;5;10:25:30;10:53:45;00:08:05;00:08:05;6;;
2017;B;DOMINGO;25;6;10:33:35;11:01:50;00:08:05;00:08:05;6;;
2017;B;DOMINGO;26;7;10:41:40;11:09:55;00:08:05;00:08:05;6;;
2017;B;DOMINGO;27;1;10:49:45;11:18:00;00:08:05;00:08:05;6;;
2017;B;DOMINGO;28;2;10:57:50;11:26:05;00:08:05;00:08:05;6;;
2017;B;DOMINGO;29;3;11:05:55;11:34:10;00:08:05;00:08:05;6;;
2017;B;DOMINGO;30;4;11:14:00;11:42:15;00:08:05;00:08:05;6;;
2017;B;DOMINGO;31;5;11:22:05;11:50:20;00:08:05;00:08:05;6;;
2017;B;DOMINGO;32;6;11:30:10;11:58:25;00:08:05;00:08:05;6;;
2017;B;DOMINGO;33;7;11:38:15;12:06:30;00:08:05;00:08:05;6;;
2017;B;DOMINGO;34;1;11:46:20;12:14:35;00:08:05;00:08:05;6;;
2017;B;DOMINGO;35;2;11:54:25;12:22:40;00:08:05;00:08:05;6;;
2017;B;DOMINGO;36;3;12:02:30;12:30:45;00:08:05;00:08:05;6;;
2017;B;DOMINGO;37;4;12:10:35;12:38:50;00:08:05;00:08:05;6;;
2017;B;DOMINGO;38;5;12:18:40;12:46:55;00:08:05;00:08:05;6;;
2017;B;DOMINGO;39;6;12:26:45;12:55:00;00:08:05;00:08:05;6;;
2017;B;DOMINGO;40;7;12:34:50;13:03:05;00:08:05;00:08:05;6;;
2017;B;DOMINGO;41;1;12:42:55;13:11:10;00:08:05;00:08:05;6;;
2017;B;DOMINGO;42;2;12:51:00;13:19:15;00:08:05;00:08:05;6;;
2017;B;DOMINGO;43;3;12:59:05;13:27:20;00:08:05;00:08:05;6;;
2017;B;DOMINGO;44;4;13:07:10;13:35:25;00:08:05;00:08:05;6;;
2017;B;DOMINGO;45;5;13:15:15;13:43:30;00:08:05;00:08:05;6;;
2017;B;DOMINGO;46;6;13:23:20;13:51:35;00:08:05;00:08:05;6;;
2017;B;DOMINGO;47;7;13:31:25;13:59:40;00:08:05;00:08:05;6;;
2017;B;DOMINGO;48;1;13:39:30;14:07:45;00:08:05;00:08:05;6;;
2017;B;DOMINGO;49;2;13:47:35;14:15:50;00:08:05;00:08:05;6;;
2017;B;DOMINGO;50;3;13:55:40;14:23:55;00:08:05;00:08:05;6;;
2017;B;DOMINGO;51;4;14:03:45;14:32:00;00:08:05;00:08:05;6;;
2017;B;DOMINGO;52;5;14:11:50;14:40:05;00:08:05;00:08:05;6;;
2017;B;DOMINGO;53;6;14:19:55;14:48:10;00:08:05;00:08:05;6;;
2017;B;DOMINGO;54;7;14:28:00;14:56:15;00:08:05;00:08:05;6;;
2017;B;DOMINGO;55;1;14:36:05;15:04:20;00:08:05;00:08:05;6;;
2017;B;DOMINGO;56;2;14:44:10;15:12:25;00:08:05;00:08:05;6;;
2017;B;DOMINGO;57;3;14:52:15;15:20:30;00:08:05;00:08:05;6;;
2017;B;DOMINGO;58;4;15:00:20;15:28:35;00:08:05;00:08:05;6;;
2017;B;DOMINGO;59;5;15:08:25;15:36:40;00:08:05;00:08:05;6;;
2017;B;DOMINGO;60;6;15:16:30;15:44:45;00:08:05;00:08:05;6;;
2017;B;DOMINGO;61;7;15:24:35;15:52:50;00:08:05;00:08:05;6;;
2017;B;DOMINGO;62;1;15:32:40;16:00:55;00:08:05;00:08:05;6;;
2017;B;DOMINGO;63;2;15:40:45;16:09:00;00:08:05;00:08:05;6;;
2017;B;DOMINGO;64;3;15:48:50;16:17:05;00:08:05;00:08:05;6;;
2017;B;DOMINGO;65;4;15:56:55;16:25:10;00:08:05;00:08:05;6;;
2017;B;DOMINGO;66;5;16:05:00;16:33:15;00:08:05;00:08:05;6;;
2017;B;DOMINGO;67;6;16:13:05;16:41:20;00:08:05;00:08:05;6;;
2017;B;DOMINGO;68;7;16:21:10;16:49:25;00:08:05;00:08:05;6;;
2017;B;DOMINGO;69;1;16:29:15;16:57:30;00:08:05;00:08:05;6;;
2017;B;DOMINGO;70;2;16:37:20;17:05:35;00:08:05;00:08:05;6;;
2017;B;DOMINGO;71;3;16:45:25;17:13:40;00:08:05;00:08:05;6;;
2017;B;DOMINGO;72;4;16:53:30;17:21:45;00:08:05;00:08:05;6;;
2017;B;DOMINGO;73;5;17:01:35;17:29:50;00:08:05;00:08:05;6;;
2017;B;DOMINGO;74;6;17:09:40;17:37:55;00:08:05;00:08:05;6;;
2017;B;DOMINGO;75;7;17:17:45;17:46:00;00:08:05;00:08:05;6;;
2017;B;DOMINGO;76;1;17:25:50;17:54:05;00:08:05;00:08:05;6;;
2017;B;DOMINGO;77;2;17:33:55;18:02:10;00:08:05;00:08:05;6;;
2017;B;DOMINGO;78;3;17:42:00;18:10:15;00:08:05;00:08:05;6;;
2017;B;DOMINGO;79;4;17:50:05;18:18:20;00:08:05;00:08:05;6;;
2017;B;DOMINGO;80;5;17:58:10;18:26:25;00:08:05;00:08:05;6;;
2017;B;DOMINGO;81;6;18:06:15;18:34:30;00:08:05;00:08:05;6;;
2017;B;DOMINGO;82;7;18:14:20;18:42:35;00:08:05;00:08:05;6;;
2017;B;DOMINGO;83;1;18:22:25;18:50:40;00:08:05;00:08:05;6;;
2017;B;DOMINGO;84;2;18:30:30;18:58:45;00:08:05;00:08:05;6;;
2017;B;DOMINGO;85;3;18:38:35;19:06:50;00:08:05;00:08:05;6;;
2017;B;DOMINGO;86;4;18:46:40;19:14:55;00:08:05;00:08:05;6;;
2017;B;DOMINGO;87;5;18:54:45;19:23:00;00:08:05;00:08:05;6;;
2017;B;DOMINGO;88;6;19:02:50;19:31:05;00:08:05;00:08:05;6;;
2017;B;DOMINGO;89;7;19:10:55;19:39:10;00:08:05;00:08:05;6;;
2017;B;DOMINGO;90;1;19:19:00;19:47:15;00:08:05;00:08:05;6;;
2017;B;DOMINGO;91;2;19:27:05;19:55:20;00:08:05;00:08:05;6;;
2017;B;DOMINGO;92;3;19:35:10;20:03:25;00:08:05;00:08:05;6;;
2017;B;DOMINGO;93;4;19:43:15;20:11:30;00:08:05;00:08:05;6;;
2017;B;DOMINGO;94;5;19:51:20;20:19:35;00:08:05;00:08:05;6;;
2017;B;DOMINGO;95;6;19:59:25;20:27:40;00:08:05;00:08:05;6;;
2017;B;DOMINGO;96;7;20:07:30;20:35:45;00:08:05;00:08:05;6;;
2017;B;DOMINGO;97;1;20:15:35;20:43:50;00:08:05;00:08:05;6;;
2017;B;DOMINGO;98;2;20:23:40;20:51:55;00:08:05;00:08:05;6;;
2017;B;DOMINGO;99;3;20:31:45;21:00:00;00:08:05;00:08:05;6;;
2017;B;DOMINGO;100;4;20:39:50;21:08:05;00:08:05;00:08:05;6;;
2017;B;DOMINGO;101;5;20:47:55;21:16:10;00:08:05;00:08:05;6;;
2017;B;DOMINGO;102;6;20:56:00;21:24:15;00:08:05;00:08:05;6;;
2017;B;DOMINGO;103;7;21:04:05;21:32:20;00:08:05;00:08:05;6;;
2017;B;DOMINGO;104;1;21:12:10;21:40:25;00:08:05;00:08:05;6;ENTRA;
2017;B;DOMINGO;105;2;21:20:15;21:48:30;00:08:05;00:08:05;6;ENTRA;
2017;B;DOMINGO;106;3;21:28:20;21:56:35;00:08:05;00:08:05;6;ENTRA;
2017;B;DOMINGO;107;4;21:36:25;22:04:40;00:08:05;00:08:05;6;ENTRA;
2017;B;DOMINGO;108;5;21:44:30;22:12:45;00:08:05;00:08:05;6;ENTRA;
2017;B;DOMINGO;109;6;21:52:35;22:20:50;00:07:25;00:07:25;6;ENTRA;
2017;B;DOMINGO;110;7;22:00:00;22:28:15;;;6;ENTRA;
2017;C;HABIL;1;5;;05:00:00;;;6;SAQUE RETIRO;
2017;C;HABIL;2;6;;05:04:00;;04:00;6;SAQUE RETIRO;
2017;C;HABIL;3;7;04:45:00;05:08:00;;04:00;6;SAQUE  CONST.(ESP. HASTA RETIRO);
2017;C;HABIL;4;1;05:00:00;05:14:15;;06:15;6;SAQUE CONSTITUCION;
2017;C;HABIL;5;2;05:04:04;05:18:19;04:04;04:04;6;SAQUE CONSTITUCION;
2017;C;HABIL;6;3;05:08:08;05:22:23;04:04;04:04;6;SAQUE CONSTITUCION;
2017;C;HABIL;7;4;05:12:12;05:26:27;04:04;04:04;6;SAQUE CONSTITUCION;
2017;C;HABIL;8;5;05:16:16;05:30:31;04:04;04:04;6;;
2017;C;HABIL;9;6;05:20:20;05:34:35;04:04;04:04;6;;
2017;C;HABIL;10;7;05:24:24;05:38:39;04:04;04:04;6;;
2017;C;HABIL;11;1;05:28:28;05:42:43;04:04;04:04;6;;
2017;C;HABIL;12;2;05:32:32;05:46:47;04:04;04:04;6;;
2017;C;HABIL;13;3;05:36:36;05:50:51;04:04;04:04;6;;
2017;C;HABIL;14;4;05:40:40;05:54:55;04:04;04:04;6;;
2017;C;HABIL;15;5;05:44:44;05:58:59;04:04;04:04;6;;
2017;C;HABIL;16;6;05:48:48;06:03:15;04:04;04:16;6;;
2017;C;HABIL;17;7;05:53:00;06:06:45;04:12;03:30;6;;
2017;C;HABIL;18;1;05:57:00;06:11:00;04:00;04:15;6;;
2017;C;HABIL;19;2;06:00:30;06:15:15;03:30;04:15;6;;
2017;C;HABIL;20;3;06:03:00;06:19:10;02:30;03:55;6;;
2017;C;HABIL;21;8;06:06:55;06:21:45;03:55;02:35;6;SAQUE CONSTITUCION;
2017;C;HABIL;22;4;06:09:15;06:25:30;02:20;03:45;6;;
2017;C;HABIL;23;5;06:13:15;06:27:30;04:00;02:00;6;;
2017;C;HABIL;24;6;06:17:00;06:33:00;03:45;05:30;6;;
2017;C;HABIL;25;7;06:20:45;06:35:45;03:45;02:45;6;;
2017;C;HABIL;26;1;06:25:30;06:39:30;04:45;03:45;6;PAREJA ORD.RELEVA RETIRO;
2017;C;HABIL;27;9;06:28:47;06:42:07;03:17;02:37;6;SAQUE CONSTITUCION;
2017;C;HABIL;28;2;06:31:25;06:44:54;02:38;02:47;6;;
2017;C;HABIL;29;3;06:34:21;06:47:51;02:56;02:57;6;;
2017;C;HABIL;30;8;06:37:45;06:51:00;03:24;03:09;6;;
2017;C;HABIL;31;4;06:40:15;06:53:45;02:30;02:45;6;;
2017;C;HABIL;32;10;06:43:12;06:56:42;02:57;02:57;6;SAQUE CONSTITUCION;
2017;C;HABIL;33;5;06:46:09;06:59:39;02:57;02:57;6;;
2017;C;HABIL;34;6;06:49:06;07:02:36;02:57;02:57;6;;
2017;C;HABIL;35;7;06:52:03;07:05:33;02:57;02:57;6;;
2017;C;HABIL;36;1;06:55:00;07:08:30;02:57;02:57;6;;
2017;C;HABIL;37;9;06:57:57;07:11:27;02:57;02:57;6;;
2017;C;HABIL;38;2;07:00:54;07:14:24;02:57;02:57;6;;
2017;C;HABIL;39;3;07:03:51;07:17:21;02:57;02:57;6;;
2017;C;HABIL;40;8;07:06:48;07:20:18;02:57;02:57;6;;
2017;C;HABIL;41;4;07:09:45;07:23:15;02:57;02:57;6;;
2017;C;HABIL;42;10;07:12:42;07:26:12;02:57;02:57;6;;
2017;C;HABIL;43;5;07:15:39;07:29:09;02:57;02:57;6;;
2017;C;HABIL;44;6;07:18:36;07:32:06;02:57;02:57;6;;
2017;C;HABIL;45;7;07:21:33;07:35:03;02:57;02:57;6;;
2017;C;HABIL;46;1;07:24:30;07:38:00;02:57;02:57;6;;
2017;C;HABIL;47;9;07:27:27;07:40:57;02:57;02:57;6;;
2017;C;HABIL;48;2;07:30:24;07:43:54;02:57;02:57;6;;
2017;C;HABIL;49;3;07:33:21;07:46:51;02:57;02:57;6;;
2017;C;HABIL;50;8;07:36:18;07:49:48;02:57;02:57;6;;
2017;C;HABIL;51;4;07:39:15;07:52:45;02:57;02:57;6;;
2017;C;HABIL;52;10;07:42:12;07:55:42;02:57;02:57;6;;
2017;C;HABIL;53;5;07:45:09;07:58:39;02:57;02:57;6;;
2017;C;HABIL;54;6;07:48:06;08:01:36;02:57;02:57;6;;
2017;C;HABIL;55;7;07:51:03;08:04:33;02:57;02:57;6;;
2017;C;HABIL;56;1;07:54:00;08:07:30;02:57;02:57;6;;
2017;C;HABIL;57;9;07:56:57;08:10:27;02:57;02:57;6;;
2017;C;HABIL;58;2;07:59:54;08:13:24;02:57;02:57;6;;
2017;C;HABIL;59;3;08:02:51;08:16:21;02:57;02:57;6;;
2017;C;HABIL;60;8;08:05:48;08:19:18;02:57;02:57;6;;
2017;C;HABIL;61;4;08:08:45;08:22:15;02:57;02:57;6;;
2017;C;HABIL;62;10;08:11:42;08:25:12;02:57;02:57;6;;
2017;C;HABIL;63;5;08:14:39;08:28:09;02:57;02:57;6;;
2017;C;HABIL;64;6;08:17:36;08:31:06;02:57;02:57;6;;
2017;C;HABIL;65;7;08:20:33;08:34:03;02:57;02:57;6;;
2017;C;HABIL;66;1;08:23:30;08:37:00;02:57;02:57;6;;
2017;C;HABIL;67;9;08:26:27;08:39:57;02:57;02:57;6;;
2017;C;HABIL;68;2;08:29:24;08:42:54;02:57;02:57;6;;
2017;C;HABIL;69;3;08:32:21;08:45:51;02:57;02:57;6;;
2017;C;HABIL;70;8;08:35:18;08:48:48;02:57;02:57;6;;
2017;C;HABIL;71;4;08:38:15;08:51:45;02:57;02:57;6;;
2017;C;HABIL;72;10;08:41:12;08:54:42;02:57;02:57;6;;
2017;C;HABIL;73;5;08:44:09;08:57:39;02:57;02:57;6;;
2017;C;HABIL;74;6;08:47:06;09:00:36;02:57;02:57;6;;
2017;C;HABIL;75;7;08:50:03;09:03:33;02:57;02:57;6;;
2017;C;HABIL;76;1;08:53:00;09:06:30;02:57;02:57;6;;
2017;C;HABIL;77;9;08:55:57;09:09:27;02:57;02:57;6;;
2017;C;HABIL;78;2;08:58:54;09:12:24;02:57;02:57;6;;
2017;C;HABIL;79;3;09:01:51;09:15:21;02:57;02:57;6;;
2017;C;HABIL;80;8;09:04:48;09:18:18;02:57;02:57;6;;
2017;C;HABIL;81;4;09:07:45;09:21:15;02:57;02:57;6;;
2017;C;HABIL;82;10;09:10:42;09:24:12;02:57;02:57;6;;
2017;C;HABIL;83;5;09:13:39;09:27:09;02:57;02:57;6;;
2017;C;HABIL;84;6;09:16:36;09:30:06;02:57;02:57;6;;
2017;C;HABIL;85;7;09:19:33;09:33:03;02:57;02:57;6;;
2017;C;HABIL;86;1;09:22:30;09:36:00;02:57;02:57;6;;
2017;C;HABIL;87;9;09:25:27;09:38:57;02:57;02:57;6;;
2017;C;HABIL;88;2;09:28:24;09:41:54;02:57;02:57;6;;
2017;C;HABIL;89;3;09:31:21;09:44:51;02:57;02:57;6;ENTRA EN CONSTITUCION;
2017;C;HABIL;90;8;09:34:18;09:47:48;02:57;02:57;6;;
2017;C;HABIL;91;4;09:37:03;09:50:30;02:45;02:42;6;;
2017;C;HABIL;92;10;09:40:12;09:53:42;03:09;03:12;6;;
2017;C;HABIL;93;5;09:43:09;09:56:39;02:57;02:57;6;;
2017;C;HABIL;94;6;09:46:06;09:59:36;02:57;02:57;6;;
2017;C;HABIL;95;7;09:49:03;10:02:33;02:57;02:57;6;ENTRA EN CONSTITUCION;
2017;C;HABIL;96;1;09:52:00;10:05:45;02:57;03:12;6;;
2017;C;HABIL;97;9;09:54:41;10:10:10;02:41;04:25;6;;
2017;C;HABIL;98;2;09:57:10;10:14:07;02:29;03:57;6;;
2017;C;HABIL;99;8;10:03:03;10:17:48;05:53;03:41;6;;
2017;C;HABIL;100;4;10:06:44;10:21:29;03:41;03:41;6;;
2017;C;HABIL;101;10;10:10:15;10:25:00;03:31;03:31;6;;
2017;C;HABIL;102;5;10:13:45;10:28:51;03:30;03:51;6;;
2017;C;HABIL;103;6;10:17:47;10:32:32;04:02;03:41;6;;
2017;C;HABIL;104;1;10:21:28;10:36:13;03:41;03:41;6;;
2017;C;HABIL;105;9;10:25:09;10:39:54;03:41;03:41;6;;
2017;C;HABIL;106;2;10:28:50;10:43:35;03:41;03:41;6;;
2017;C;HABIL;107;8;10:32:31;10:47:16;03:41;03:41;6;;
2017;C;HABIL;108;4;10:36:12;10:50:57;03:41;03:41;6;;
2017;C;HABIL;109;10;10:39:53;10:54:38;03:41;03:41;6;;
2017;C;HABIL;110;5;10:43:34;10:58:19;03:41;03:41;6;;
2017;C;HABIL;111;6;10:47:15;11:02:00;03:41;03:41;6;;
2017;C;HABIL;112;1;10:50:56;11:05:41;03:41;03:41;6;;
2017;C;HABIL;113;9;10:54:37;11:09:22;03:41;03:41;6;;
2017;C;HABIL;114;2;10:58:18;11:13:03;03:41;03:41;6;;
2017;C;HABIL;115;8;11:01:59;11:16:44;03:41;03:41;6;;
2017;C;HABIL;116;4;11:05:40;11:20:25;03:41;03:41;6;;
2017;C;HABIL;117;10;11:09:21;11:24:06;03:41;03:41;6;;
2017;C;HABIL;118;5;11:13:02;11:27:47;03:41;03:41;6;;
2017;C;HABIL;119;6;11:16:43;11:31:28;03:41;03:41;6;;
2017;C;HABIL;120;1;11:20:24;11:35:09;03:41;03:41;6;;
2017;C;HABIL;121;9;11:24:05;11:38:50;03:41;03:41;6;;
2017;C;HABIL;122;2;11:27:46;11:42:31;03:41;03:41;6;;
2017;C;HABIL;123;8;11:31:27;11:46:12;03:41;03:41;6;;
2017;C;HABIL;124;4;11:35:08;11:49:53;03:41;03:41;6;;
2017;C;HABIL;125;10;11:38:49;11:53:34;03:41;03:41;6;;
2017;C;HABIL;126;5;11:42:30;11:57:15;03:41;03:41;6;;
2017;C;HABIL;127;6;11:46:11;12:00:56;03:41;03:41;6;;
2017;C;HABIL;128;1;11:49:52;12:04:37;03:41;03:41;6;;
2017;C;HABIL;129;9;11:53:33;12:08:18;03:41;03:41;6;;
2017;C;HABIL;130;2;11:57:14;12:11:59;03:41;03:41;6;;
2017;C;HABIL;131;8;12:00:55;12:15:40;03:41;03:41;6;;
2017;C;HABIL;132;4;12:04:36;12:19:21;03:41;03:41;6;;
2017;C;HABIL;133;10;12:08:17;12:23:02;03:41;03:41;6;;
2017;C;HABIL;134;5;12:11:58;12:26:43;03:41;03:41;6;;
2017;C;HABIL;135;6;12:15:39;12:30:24;03:41;03:41;6;;
2017;C;HABIL;136;1;12:19:20;12:34:05;03:41;03:41;6;;
2017;C;HABIL;137;9;12:23:01;12:37:46;03:41;03:41;6;;
2017;C;HABIL;138;2;12:26:42;12:41:27;03:41;03:41;6;;
2017;C;HABIL;139;8;12:30:23;12:45:08;03:41;03:41;6;;
2017;C;HABIL;140;4;12:34:04;12:48:49;03:41;03:41;6;;
2017;C;HABIL;141;10;12:37:45;12:52:30;03:41;03:41;6;;
2017;C;HABIL;142;5;12:41:26;12:56:11;03:41;03:41;6;;
2017;C;HABIL;143;6;12:45:07;12:59:52;03:41;03:41;6;;
2017;C;HABIL;144;1;12:48:48;13:03:33;03:41;03:41;6;;
2017;C;HABIL;145;9;12:52:29;13:07:14;03:41;03:41;6;;
2017;C;HABIL;146;2;12:56:10;13:10:55;03:41;03:41;6;;
2017;C;HABIL;147;8;12:59:51;13:14:36;03:41;03:41;6;;
2017;C;HABIL;148;4;13:03:32;13:18:17;03:41;03:41;6;;
2017;C;HABIL;149;10;13:07:13;13:21:58;03:41;03:41;6;;
2017;C;HABIL;150;5;13:10:54;13:25:39;03:41;03:41;6;;
2017;C;HABIL;151;6;13:14:35;13:29:20;03:41;03:41;6;;
2017;C;HABIL;152;1;13:18:16;13:33:01;03:41;03:41;6;;
2017;C;HABIL;153;9;13:21:57;13:36:42;03:41;03:41;6;;
2017;C;HABIL;154;2;13:25:38;13:40:23;03:41;03:41;6;;
2017;C;HABIL;155;8;13:29:19;13:44:04;03:41;03:41;6;;
2017;C;HABIL;156;4;13:33:00;13:47:45;03:41;03:41;6;;
2017;C;HABIL;157;10;13:36:41;13:51:26;03:41;03:41;6;;
2017;C;HABIL;158;5;13:40:22;13:55:07;03:41;03:41;6;;
2017;C;HABIL;159;6;13:44:03;13:58:48;03:41;03:41;6;;
2017;C;HABIL;160;1;13:47:44;14:02:29;03:41;03:41;6;;
2017;C;HABIL;161;9;13:51:25;14:06:10;03:41;03:41;6;;
2017;C;HABIL;162;2;13:55:06;14:09:51;03:41;03:41;6;;
2017;C;HABIL;163;8;13:58:47;14:13:32;03:41;03:41;6;;
2017;C;HABIL;164;4;14:02:28;14:17:13;03:41;03:41;6;;
2017;C;HABIL;165;10;14:06:09;14:20:54;03:41;03:41;6;;
2017;C;HABIL;166;5;14:09:50;14:24:35;03:41;03:41;6;;
2017;C;HABIL;167;6;14:13:31;14:28:16;03:41;03:41;6;;
2017;C;HABIL;168;1;14:17:12;14:31:57;03:41;03:41;6;;
2017;C;HABIL;169;9;14:20:53;14:35:38;03:41;03:41;6;;
2017;C;HABIL;170;2;14:24:34;14:39:19;03:41;03:41;6;;
2017;C;HABIL;171;8;14:28:15;14:43:00;03:41;03:41;6;;
2017;C;HABIL;172;4;14:31:56;14:46:41;03:41;03:41;6;;
2017;C;HABIL;173;10;14:35:37;14:50:22;03:41;03:41;6;;
2017;C;HABIL;174;5;14:39:18;14:54:03;03:41;03:41;6;;
2017;C;HABIL;175;6;14:42:59;14:57:44;03:41;03:41;6;;
2017;C;HABIL;176;1;14:46:40;15:01:25;03:41;03:41;6;;
2017;C;HABIL;177;9;14:50:21;15:05:06;03:41;03:41;6;;
2017;C;HABIL;178;2;14:54:02;15:08:47;03:41;03:41;6;;
2017;C;HABIL;179;8;14:57:43;15:12:28;03:41;03:41;6;;
2017;C;HABIL;180;4;15:01:24;15:16:09;03:41;03:41;6;;
2017;C;HABIL;181;10;15:05:05;15:19:50;03:41;03:41;6;;
2017;C;HABIL;182;5;15:08:46;15:23:31;03:41;03:41;6;;
2017;C;HABIL;183;6;15:12:27;15:27:12;03:41;03:41;6;;
