LONG;LAT;ID;PERIODO;CATEGORIA;ESTABLECIM;HABITACION;PLAZAS;DOMICILIO;TELEFONO;MAIL;WEB;DOM_NORMA;CALLE;ALTURA;BARRIO;COMUNA;CODIGO_POSTAL;CODIGO_POSTAL_ARGENTINO
-58,3783580189;-34,6019080608;243;2017;HOTEL 4;ROCHESTER CLASSIC;137;303;ESMERALDA 542;4326-6076;;HTTP://WWW.ROCHESTERCLASSIC.COM.AR/;542 ESMERALDA;ESMERALDA;542;SAN NICOLAS;COMUNA 1;1007;C1007ABD
-58,3860664089;-34,6156842008;244;2017;REG DE PREST;SABATICO TRAVELLES HOSTEL;16;32;MEXICO 1410;4381-1138;NHCITY@NH-HOTELS.COM;HTTP://WWW.SABATICOHOSTEL.COM/                HTTPS://WWW.FACEBOOK.COM/PG/SABATICOHOSTEL/ABOUT/?REF=PAGE_INTERNAL;MEXICO 1410;MEXICO;1410;MONSERRAT;COMUNA 1;1097;C1097ABD
-58,3761114789;-34,6048081308;245;2017;APART;SARMIENTO SUITES;38;76;SARMIENTO 670/4;4393-8997 / 8937 / 9035;HOTELOMEGA@ARNET.COM.AR;HTTP://WWW.SARMIENTOSUITES.COM.AR/;SARMIENTO 670;SARMIENTO;670;SAN NICOLAS;COMUNA 1;1041;C1041AAN
-58,3918784389;-34,6070216808;246;2017;HOTEL 4;SAVOY HOTEL;180;362;CALLAO AV. 181;4370-8000 / 10;RESERVAS@PRINCIPADO.COM.AR;HTTP://WWW.SAVOYHOTEL.COM.AR;181 CALLAO AV.;CALLAO AV.;181;SAN NICOLAS;COMUNA 1;1022;C1022AAB
-58,3733953989;-34,5933442708;247;2017;HOTEL 5;SHERATON HOTEL CONVENTION CENTER;739;1420;SAN MARTIN 1225/75;4318-9000;RESERVAS.BUE@SHERATON.COM;HTTP://WWW.SHERATONBUENOSAIRES.COM/;SAN MARTIN 1225;SAN MARTIN;1225;RETIRO;COMUNA 1;1104;C1104AKC
-58,3762121289;-34,5989453208;248;2017;HOTEL 5;SHERATON LIBERTADOR BUENOS AIRES;203;406;CORDOBA AV. 660;4321-0000;RESERVASURQUIZA@KERHOTELES.COM.AR;HTTP://WWW.SHERATONLIBERTADOR.COM/;660 CORDOBA AV.;CORDOBA AV.;660;SAN NICOLAS;COMUNA 1;1054;C1054AAS
-58,3885855589;-34,6067651808;249;2017;HOTEL 1;HOTEL SIENA;35;70;PERON 1554;4371-0720 / 7422 / 6346;SALES@ASPENHOTELS.COM.AR;HTTP://WWW.SIENAHOTEL.COM.AR/ES/INDEX.PHP;PERON, JUAN DOMINGO, TTE. GENERAL 1554;PERON, JUAN DOMINGO, TTE. GENERAL;1554;SAN NICOLAS;COMUNA 1;1037;C1037ACD
-58,3789246089;-34,5917719408;250;2017;HOTEL 5;SOFITEL BUENOS AIRES;144;288;ARROYO 841;4131-0000;INFO@ONCEPLAZAHTELDOS.COM.AR;HTTP://WWW.SOFITEL.COM/ES/HOTEL-3253-SOFITEL-BUENOS-AIRES/INDEX.SHTML;841 ARROYO;ARROYO;841;RETIRO;COMUNA 1;1007;C1007AAA
-58,3840725789;-34,5893627108;251;2017;HOTEL 5;THE BRICK HOTEL - GALLERY (EX CAESAR);173;346;POSADAS 1232;4819 1100;H8932-RE@ACCOR.COM;HTTP://WWW.SOFITEL.COM/ES/HOTEL-8932-THE-BRICK-HOTEL-BUENOS-AIRES-MGALLERY-BY-SOFITEL/INDEX.SHTML;POSADAS 1232;POSADAS;1232;RETIRO;COMUNA 1;1011;C1011ABF
-58,3799407289;-34,6093720908;252;2017;REG DE PREST;SUDAMERIKA HOSTEL & SUITES;34;76;HIPOLITO YRIGOYEN 951;4342-3053;RESERVAS@COLUMBIAPALACEHOTEL.COM.AR;HTTP://WWW.SUDAMERIKAHOSTEL.COM.AR/;YRIGOYEN, HIPOLITO 951;YRIGOYEN, HIPOLITO;951;MONSERRAT;COMUNA 1;1086;C1086AAO
-58,3714824089;-34,6005802508;253;2017;APART;CATALINAS SUITES;60;178;TUCUMAN 313;4314-1400;INFO@KRISTAHOTEL.COM.AR;HTTP://WWW.SUITESCATALINAS.COM.AR/;TUCUMAN 313;TUCUMAN;313;SAN NICOLAS;COMUNA 1;1049;C1049AAG
-58,3861397689;-34,6095581008;254;2017;REG DE PREST;TANGO DE MAYO;59;118;DE MAYO AV. 1396;3221-6500;RESERVAS@BAUENSUITE.COM;HTTP://WWW.TANGO-HOTEL.COM.AR;1396 DE MAYO AV.;DE MAYO AV.;1396;MONSERRAT;COMUNA 1;1085;C1085ABQ
-58,3799423289;-34,5992611408;255;2017;REG DE PREST;TANGUERO BOUTIQUE;21;46;SUIPACHA 778/80;4328-7006 / 4328-7045;RESERVAS@HOTELKEYS.COM.AR;HTTP://WWW.TANGUEROHOTEL.COM/;SUIPACHA 778;SUIPACHA;778;SAN NICOLAS;COMUNA 1;1008;C1008AAP
-58,3746878589;-34,6205962808;256;2017;REG DE PREST;TIANA BUENOS AIRES;11;32;HUMBERTO 1 629;4300-8177;ALDEANO1@HOTELALDEANO.COM.AR;HTTP://WWW.TIANABUENOSAIRES.COM.AR/;HUMBERTO 1 629;HUMBERTO 1;629;SAN TELMO;COMUNA 1;1103;C1103ACM
-58,4726134789;-34,5411918208;257;2017;REG DE PREST;LA CASCADA TOWN HOUSE HOTEL;15;30;VUELTA DE OBLIGADO 4578;4703-1251;INFO@LACASCADATOWNHOUSE.COM.AR;HTTP://WWW.TOWNHOUSEHOTEL.COM.AR/?P=32;VUELTA DE OBLIGADO 4578;VUELTA DE OBLIGADO;4578;NUÑEZ;COMUNA 13;1429;C1429AWJ
-58,3882289889;-34,5887241808;258;2017;APART;TRIANON RESIDENCE;51;102;CALLAO AV. 1869;4812-3335 / 4811-3601 / 5403 / 9789;INFO@TRIANON.COM.AR;HTTP://WWW.TRIANONRESIDENCE.COM/;1869 CALLAO AV.;CALLAO AV.;1869;RECOLETA;COMUNA 2;1024;C1024AAE
-58,3723251589;-34,6010140708;259;2017;HOTEL 2;TUCUMAN PALACE HOTEL;56;126;TUCUMAN 384;4311-3555;ECOINFO@HOSTELPAMPA.COM.AR;HTTP://WWW.TUCUMANPALACE.COM/;TUCUMAN 384;TUCUMAN;384;SAN NICOLAS;COMUNA 1;1049;C1049AAH
-58,3892270589;-34,5873926608;260;2017;APART HOTEL 2;ULISES RECOLETA;25;64;AYACUCHO 2016;4804-4571 / 72 / 0734 / 0737;INFO@ULISESRECOLETA.COM.AR;HTTP://WWW.ULISESRECOLETA.COM.AR/;2016 AYACUCHO;AYACUCHO;2016;RECOLETA;COMUNA 2;1112;C1112AAL
-58,4525430189;-34,5528601808;261;2017;APART HOTEL 2;URBANICA SUITES;25;50;MONTAÑESES 2585;4787-3003;RESERVAS@URBANICATHEHOTELS.COM;HTTP://WWW.URBANICATHEHOTELS.COM/ES;MONTAÑESES 2585;MONTAÑESES;2585;BELGRANO;COMUNA 13;1428;C1428AQO
-58,4860153089;-34,5728277908;262;2017;APART HOTEL 2;KER URQUIZA HOTEL & SUITES;38;89;DIAZ COLODRERO 2513;5555-6500;RESERVASURQUIZA@KERHOTELES.COM.AR;HTTP://WWW.URQUIZA.KERHOTELES.COM.AR/;2513 DIAZ COLODRERO;DIAZ COLODRERO;2513;VILLA URQUIZA;COMUNA 12;1431;C1431FMC
-58,4250280189;-34,5835742308;263;2017;REG DE PREST;VAIN BOUTIQUE HOTEL;15;40;THAMES 2226;4776-8246;INFO@VAINHOTEL.COM;HTTP://WWW.VAINHOTEL.COM;THAMES 2226;THAMES;2226;PALERMO;COMUNA 14;1425;C1425FIF
-58,3770975889;-34,5978637508;264;2017;HOTEL 3;VICTORY HOTEL;93;190;MAIPU 880;4314-8415 / 5440;INFO@HOTELSARUM.COM.AR;HTTP://WWW.VICTORYHOTEL.COM.AR/;MAIPU 880;MAIPU;880;RETIRO;COMUNA 1;1006;C1006ACL
-58,3733252689;-34,6007294808;265;2017;HOTEL 4;VISTA SOL BUENOS AIRES DESIGN HOTEL;82;153;TUCUMAN 451;5167-8400  FAX: 5167-8460;RESERVASWEB@ESPLENDORPALERMOSOHO.COM;HTTP://WWW.VISTASOLBUENOSAIRES.COM.AR/;TUCUMAN 451;TUCUMAN;451;SAN NICOLAS;COMUNA 1;1049;C1049AAI
-58,3735736589;-34,5975610508;266;2017;HOTEL 3;WALDORF;120;278;PARAGUAY 450;4312-2071 AL 78;HOTELMANZANARES@GMAIL.COM;HTTP://WWW.WALDORF-HOTEL.COM.AR/;PARAGUAY 450;PARAGUAY;450;RETIRO;COMUNA 1;1057;C1057AAD
-58,3864292689;-34,5894033208;267;2017;HOTEL 5;PALACIO DUHAU - PARK HYATT BUENOS AIRES;170;659;AV. ALVEAR 1661;5171-1234;BUENOSAIRES.PARK@HYATT.COM;HTTPS://BUENOSAIRES.PARK.HYATT.COM/EN/HOTEL/HOME.HTML;ALVEAR 1661;ALVEAR;1661;RECOLETA;COMUNA 2;1014;C1014AAD
-58,4353779889;-34,5789155608;268;2017;REG DE PREST;FIERRO HOTEL BOUTIQUE;27;109;SOLER 5862;3220-6800;INFO@FIERROHOTEL.COM;HTTPS://FIERROHOTEL.COM/;SOLER 5862;SOLER;5862;PALERMO;COMUNA 14;1425;C1425BYL
-58,3920016489;-34,6052973008;270;2017;HOSP. A;SAN MARTIN;28;74;CALLAO AV. 327;4371-6450;RESERVAS@ALFAHOTEL.COM.AR;HTTPS://PLUS.GOOGLE.COM/+HOTELSANMARTINBUENOSAIRES;327 CALLAO AV.;CALLAO AV.;327;SAN NICOLAS;COMUNA 1;1022;C1022AAD
-58,3813516889;-34,5944046308;271;2017;HOTEL 3;EMBAJADOR;52;104;PELLEGRINI 1181/85;4326-5302 AL 11;INFO@CARLESHOTELBUENOSAIRES.COM;HTTPS://WWW.525HOTEL.COM;PELLEGRINI, CARLOS 1181;PELLEGRINI, CARLOS;1181;RETIRO;COMUNA 1;1009;C1009ABW
-58,3842046389;-34,5941617608;272;2017;HOTEL 3;IMPALA;60;140;LIBERTAD 1215;4816--0430 / 39;INFO@HOTELCOSTARICA.COM.AR;HTTPS://WWW.525HOTEL.COM;LIBERTAD 1215;LIBERTAD;1215;RETIRO;COMUNA 1;1012;C1012AAY
-58,4121878789;-34,5767251008;273;2017;REG DE PREST;AWWA SUITES & SPA;61;188;LAFINUR 3370;3966-0000;INFO@AWWASUITES.COM;HTTPS://WWW.AWWASUITES.COM;LAFINUR 3370;LAFINUR;3370;PALERMO;COMUNA 14;1425;C1425FAJ
-58,3784353589;-34,5929665208;274;2017;REG DE PREST;CARLES HOTEL;37;76;JUNCAL 798;5196 8200;INFO@CARLESHOTELBUENOSAIRES.COM;HTTPS://WWW.CARLESHOTELBUENOSAIRES.COM/;JUNCAL 798;JUNCAL;798;RETIRO;COMUNA 1;1062;C1062ABD
-58,3796938389;-34,5962944708;275;2017;REG DE PREST;CASA CALMA;18;55;SUIPACHA 1015;5199-2800;INFO@AWWASUITES.COM;HTTPS://WWW.CASACALMAHOTEL.COM/ES/HOME/;SUIPACHA 1015;SUIPACHA;1015;RETIRO;COMUNA 1;1008;C1008AAU
-58,3744851789;-34,5971935608;276;2017;HOTEL 4;DAZZLER TOWER;88;286;SAN MARTIN 920;5256-7700;RESERVAS@725CONTINENTAL.COM;HTTPS://WWW.DAZZLERHOTELES.COM/ES/HOTELES/ARGENTINA/HOTELES-EN-CIUDAD-DE-BUENOS-AIRES/DAZZLER-SAN-MARTIN/;SAN MARTIN 920;SAN MARTIN;920;RETIRO;COMUNA 1;1004;C1004AAT
-58,3778606789;-34,6117222108;277;2017;HOTEL 4;DAZZLER TOWER SAN TELMO;70;140;PIEDRAS 303;5277-6050;INFO@HOTEL-ARGENTINO.COM.AR;HTTPS://WWW.DAZZLERHOTELES.COM/ES/HOTELES/ARGENTINA/HOTELES-EN-CIUDAD-DE-BUENOS-AIRES/DAZZLER-SAN-TELMO/;PIEDRAS 303;PIEDRAS;303;MONSERRAT;COMUNA 1;1070;C1070AAG
-58,3743834889;-34,5988952308;278;2017;HOTEL 4;ESPLENDOR;51;160;SAN MARTIN 780;5256-8800;RESERVAS@ESPLENDORBUENOSAIRES.COM;HTTPS://WWW.ESPLENDORHOTELES.COM/ES/HOTELES/ARGENTINA/HOTELES-EN-CIUDAD-DE-BUENOS-AIRES/ESPLENDOR-BUENOS-AIRES/;SAN MARTIN 780;SAN MARTIN;780;SAN NICOLAS;COMUNA 1;1004;C1004AAP
-58,4264287989;-34,5845150808;279;2017;HOTEL 2;ESPLENDOR PALERMO SOHO;27;88;GUATEMALA 4931;41387000 / 5032-1644;RESERVASWEB@ESPLENDORPALERMOSOHO.COM;HTTPS://WWW.ESPLENDORHOTELES.COM/ES/HOTELES/ARGENTINA/HOTELES-EN-CIUDAD-DE-BUENOS-AIRES/ESPLENDOR-PALERMO-SOHO/;GUATEMALA 4931;GUATEMALA;4931;PALERMO;COMUNA 14;1425;C1425BUQ
-58,3905386789;-34,6077225108;280;2017;REG DE PREST;ST. NICHOLAS HOSTEL;9;18;MITRE BARTOLOME 1691;4373-5920;RESERVAS@REGALPACIFIC.COM.AR;HTTPS://WWW.FACEBOOK.COM/HOSTELSTNICHOLAS/;MITRE, BARTOLOME 1691;MITRE, BARTOLOME;1691;SAN NICOLAS;COMUNA 1;1037;C1037ABE
-58,4044281389;-34,6090861008;281;2017;HOTEL 1;CASTELLI 75;24;45;CASTELLI 75;4952-9003 / 8584;RESERVAS@EXECOLON.COM.AR;HTTPS://WWW.FACEBOOK.COM/HOTEL-CASTELLI-75-113751751996146/;75 CASTELLI;CASTELLI;75;BALVANERA;COMUNA 3;1031;C1031AAA
-58,3923645689;-34,6081848008;282;2017;APART HOTEL 2;APART HOTEL CONGRESO;40;97;MITRE, BARTOLOME 1824;4954-8410;RESERVAS@MAYFLOWERSUITES.COM.AR;HTTPS://WWW.FACEBOOK.COM/PG/APARTCONGRESO/ABOUT/?REF=PAGE_INTERNAL;1824 MITRE, BARTOLOME;MITRE, BARTOLOME;1824;BALVANERA;COMUNA 3;1039;C1039AAB
-58,3895398489;-34,6061458608;283;2017;HOTEL 2;A & B INTERNACIONAL;32;53;MONTEVIDEO 242/248;4384-9516 / 4382-4118;RECEPCION@HOTELAYB.COM;HTTPS://WWW.HOTELAYB.COM/;MONTEVIDEO 242;MONTEVIDEO;242;SAN NICOLAS;COMUNA 1;1019;C1019ABF
-58,3773536789;-34,6025191008;284;2017;HOTEL 1;EL CABILDO;40;89;LAVALLE 0748;4322-6695 / 6745;RESERVAS@INTERSURRECOLETA.COM.AR /;HTTPS://WWW.HOTELELCABILDO.COM/ES/;LAVALLE 748;LAVALLE;748;SAN NICOLAS;COMUNA 1;1047;C1047AAP
-58,3820924489;-34,6105388008;285;2017;HOTEL 4;EUROBUILDING HOTEL;58;212;LIMA 175/85/87/99;5352-1111;INFO@HOTELSARMIENTO.COM.AR;HTTPS://WWW.HOTELEURO.COM/BUENOSAIRES;LIMA 175;LIMA;175;MONSERRAT;COMUNA 1;1073;C1073AAC
-58,3859156389;-34,5938143108;286;2017;HOTEL 4;UNIQUE EXECUTIVE CHATEAU  (EX KEMPINSKI HOTEL PARK CHATEAU);63;126;TALCAHUANO 1253;6777-0400 FAX: 6777-0430;RESERVAS.BSAS@HOTELS-UNIQUE.COM;HTTPS://WWW.HOTELS-UNIQUE.COM/ES/HOTELES/UNIQUEEXECUTIVECHATEAU/;TALCAHUANO 1253;TALCAHUANO;1253;RETIRO;COMUNA 1;1014;C1014ADA
-58,3851413689;-34,5907100508;287;2017;HOTEL 4;UNIQUE LUXURY PARK PLAZA (EX KEMPINSKI HOTEL PARK PLAZA );58;225;PARERA 183;6777-0200 FAX: 6777-0230;RESERVAS.BSAS@HOTELS-UNIQUE.COM;HTTPS://WWW.HOTELS-UNIQUE.COM/ES/HOTELES/UNIQUELUXURYPARKPLAZA/;PARERA 183;PARERA;183;RETIRO;COMUNA 1;1014;C1014ABC
-58,3712787989;-34,5987505608;288;2017;HOTEL 3;HOLIDAY INN EXPRESS;116;197;ALEM, LEANDRO N. AV. 770;4311-5200;INFO@ESPACIASUITES.COM;HTTPS://WWW.IHG.COM/HOLIDAYINNEXPRESS/HOTELS/US/EN/BUENOS-AIRES/BUEPT/HOTELDETAIL?CM_MMC=GOOGLEMAPS-_-EX-_-ARG-_-BUEPT;770 ALEM, LEANDRO N. AV.;ALEM, LEANDRO N. AV.;770;SAN NICOLAS;COMUNA 1;1001;C1001AAP
-58,3778111789;-34,6114840008;289;2017;HOTEL 5;INTERCONTINENTAL BUENOS AIRES;314;628;MORENO 809/41;4340-7100;INFO@MAJESTICHOTEL.COM.AR;HTTPS://WWW.IHG.COM/INTERCONTINENTAL/HOTELS/GB/EN/BUENOS-AIRES/BUEHA/HOTELDETAIL;MORENO 809;MORENO;809;MONSERRAT;COMUNA 1;1091;C1091AAQ
-58,3728121489;-34,5967885308;290;2017;HOTEL 5;MELIA BUENOS AIRES;125;250;RECONQUISTA 0945;4891-3800;GERENCIA@HOTEL-ELCASTILLO.COM.AR;HTTPS://WWW.MELIA.COM;RECONQUISTA 945;RECONQUISTA;945;RETIRO;COMUNA 1;1003;C1003ABS
-58,3876749989;-34,5869784808;291;2017;HOTEL 4;MELIA RECOLETA PLAZA BOUTIQUE HOTEL;58;232;POSADAS 1557;5353-4000;RESERVAS@MELIARECOLETAPLAZA.COM.AR;HTTPS://WWW.MELIA.COM/ES/HOTELES/ARGENTINA/BUENOS-AIRES/MELIA-RECOLETA-PLAZA/INDEX.HTML;POSADAS 1557;POSADAS;1557;RECOLETA;COMUNA 2;1112;C1112ADA
-58,3729093789;-34,5983447708;292;2017;HOTEL 4;NH LANCASTER;115;267;CORDOBA AV. 405;4131-6464;HOTELMORDOMO@YAHOO.COM.AR;HTTPS://WWW.NH-COLLECTION.COM/ES/HOTEL/NH-COLLECTION-BUENOS-AIRES-LANCASTER;405 CORDOBA AV.;CORDOBA AV.;405;RETIRO;COMUNA 1;1054;C1054AAD
-58,3732730389;-34,6097553208;293;2017;HOTEL 5;HOTEL NH CITY;303;606;BOLIVAR 160;4121-6464 / 6400;RESERVAS@INTERSURSUITES.COM.AR;HTTPS://WWW.NH-HOTELES.ES/HOTEL/NH-BUENOS-AIRES-CITY;160 BOLIVAR;BOLIVAR;160;MONSERRAT;COMUNA 1;1066;C1066AAD
-58,3782820289;-34,5951585608;294;2017;HOTEL 4;NH CRILLON;96;204;SANTA FE 796;5776 6464 / 43102000;NHCRILLON@NH-HOTELS.COM;HTTPS://WWW.NH-HOTELES.ES/HOTEL/NH-BUENOS-AIRES-CRILLON;SANTA FE AV. 796;SANTA FE AV.;796;RETIRO;COMUNA 1;1059;C1059ABO
-58,3740014689;-34,5980709308;295;2017;HOTEL 4;NH FLORIDA;167;334;SAN MARTIN 839;4321-9850;RESERVASBELGRANO@KERHOTELES.COM.AR;HTTPS://WWW.NH-HOTELES.ES/HOTEL/NH-BUENOS-AIRES-FLORIDA;SAN MARTIN 839;SAN MARTIN;839;RETIRO;COMUNA 1;1004;C1004AAQ
-58,3791736189;-34,6046945708;296;2017;HOTEL 4;NH LATINO;101;192;SUIPACHA 309;4321-6700;PRINCEHOTEL@FIBERTEL.COM.AR;HTTPS://WWW.NH-HOTELES.ES/HOTEL/NH-BUENOS-AIRES-LATINO;SUIPACHA 309;SUIPACHA;309;SAN NICOLAS;COMUNA 1;1008;C1008AAG
-58,3825291089;-34,6020121408;297;2017;HOTEL 4;NH TANGO;108;222;CERRITO 550;4124-6700;INFO@THEGLUHOTEL.COM;HTTPS://WWW.NH-HOTELES.ES/HOTEL/NH-BUENOS-AIRES-TANGO;550 CERRITO;CERRITO;550;SAN NICOLAS;COMUNA 1;1010;C1010AAL
-58,3708925389;-34,6032249208;298;2017;HOTEL 4;NH JOUSTEN;85;162;CORRIENTES AV. 280;4321-6750;RESERVAS@HOTEL-EMPERADOR.COM.AR / INFO@HOTEL-EMPERADOR.COM.AR;HTTPS://WWW.NH-HOTELES.ES/HOTEL/NH-COLLECTION-BUENOS-AIRES-JOUSTEN;280 CORRIENTES AV.;CORRIENTES AV.;280;SAN NICOLAS;COMUNA 1;1043;C1043AAP
-58,3822705089;-34,6066891708;299;2017;HOTEL 4;NH 9 DE JULIO;246;545;CERRITO 156;4124-7400;RESERVASRECOLETA@KERHOTELES.COM.AR;HTTPS://WWW.NH-HOTELS.COM/HOTEL/NH-BUENOS-AIRES-9-DE-JULIO;156 CERRITO;CERRITO;156;SAN NICOLAS;COMUNA 1;1010;C1010AAD
-58,3738731189;-34,5975809108;300;2017;HOTEL 3;GRAN HOTEL ORLY;168;340;PARAGUAY 474;4312-5344 AL 48;RESERVAS@URBANICATHEHOTELS.COM;HTTPS://WWW.ORLY.COM.AR/;PARAGUAY 474;PARAGUAY;474;RETIRO;COMUNA 1;1057;C1057AAD
-58,3811018889;-34,5981187508;301;2017;HOTEL 4;PESTANA HOTEL;133;266;PELLEGRINI, CARLOS 877;5239-1000 / 1100;RESERVAS.BUENOSAIRES@PESTANA.COM;HTTPS://WWW.PESTANA.COM/AR/HOTEL/PESTANA-BUENOS-AIRES;877 PELLEGRINI, CARLOS;PELLEGRINI, CARLOS;877;RETIRO;COMUNA 1;1009;C1009ABQ
-58,3846133989;-34,5947058808;302;2017;HOTEL 4;CARLTON;84;177;LIBERTAD 1180;4812-0081;ARENALES@LOISUITES.COM.AR;HTTPS://WWW.SOLANS.COM/HOTEL_CARLTON_EN_BUENOS_AIRES;LIBERTAD 1180;LIBERTAD;1180;RETIRO;COMUNA 1;1012;C1012AAX
-58,3765575089;-34,6005251408;303;2017;HOTEL 4;TRITONE HOTEL;53;134;MAIPU 651/7;4325-8955;HOTELBRISASBAIRES@GMAIL.COM;HTTPS://WWW.TRITONEHOTEL.COM.AR/ES/;MAIPU 651;MAIPU;651;SAN NICOLAS;COMUNA 1;1006;C1006ACG
-58,4368192789;-34,5824462408;304;2017;REG DE PREST;ILUM EXPERIENCE HOME;12;32;EL SALVADOR 5726;4776-8667;ILUM@ILUMHOTEL.COM;ILUM@ILUMHOTEL.COM;5726 EL SALVADOR;EL SALVADOR;5726;PALERMO;COMUNA 14;1414;C1414BQH
-58,3869733089;-34,6268328008;305;2017;HOSP. B;HOTEL PLAZA GARAY;25;31;LUIS SAENZ PEÑA 1572;4305-3661;INFO@ANSELMOHOTEL.COM;;SAENZ PEÑA, LUIS, PRES. 1572;SAENZ PEÑA, LUIS, PRES.;1572;CONSTITUCION;COMUNA 1;1135;C1135ABH
-58,3839092289;-34,6268109108;306;2017;HOTEL 1;RIO DE LA PLATA;39;83;GARAY, JUAN DE AV. 1271;4305-3191 / 4306-8689;CRISTIANLANNI@HOTMAIL.COM;;1271 GARAY, JUAN DE AV.;GARAY, JUAN DE AV.;1271;CONSTITUCION;COMUNA 1;1153;C1153ABK
-58,4693401989;-34,6249774508;307;2017;HOSP. A;HELEN;20;40;CONDARCO 552;4601-3072;RESERVAS@ALMADELPLATA.COM;;552 CONDARCO;CONDARCO;552;FLORES;COMUNA 7;1406;C1406AFJ
-58,3703048989;-34,6243697508;308;2017;HOSP. B;WASHINGTON;31;64;GARAY, JUAN DE AV. 340;4361-4738;INFO@HOSTELMOTANGO.COM;;340 GARAY, JUAN DE AV.;GARAY, JUAN DE AV.;340;SAN TELMO;COMUNA 1;1153;C1153ABO
-58,3722774589;-34,6208814408;309;2017;HOSP. B;CARLY;25;53;HUMBERTO 1 0464;4361-7710;INFO@HOTEL-REY.COM.AR;;HUMBERTO 1 464;HUMBERTO 1;464;SAN TELMO;COMUNA 1;1103;C1103ACJ
-58,4088601089;-34,6135739908;310;2017;HOSP. A;MIKI;20;39;LA RIOJA 0271;4957-1614;INFO@HOTELREINODELPLATA.COM.AR;;LA RIOJA 271;LA RIOJA;271;BALVANERA;COMUNA 3;1214;C1214ADE
-58,4084383289;-34,6133696708;311;2017;HOTEL 1;CONDOR HOTEL;53;106;LA RIOJA 258/264;4932-7626;GERENCIA@HOTELMADRID.COM.AR;;LA RIOJA 258;LA RIOJA;258;BALVANERA;COMUNA 3;1214;C1214ADF
-58,4103116789;-34,6125519108;312;2017;HOTEL 1;FIORENTINO HOTEL;30;64;URQUIZA 187;4932-9641 / 4931-1368;HAVENIDA@CIUDAD.COM.AR / HAVENIDABUENOSAIRES@GMAIL.COM;;URQUIZA, GRAL. 187;URQUIZA, GRAL.;187;BALVANERA;COMUNA 3;1215;C1215ADC
-58,4048222489;-34,6121968008;313;2017;HOTEL 1;QUITO;15;40;ALSINA, ADOLFO 2737;4957-5056;INFO@APARTCONGRESO.COM.AR;;2737 ALSINA, ADOLFO;ALSINA, ADOLFO;2737;BALVANERA;COMUNA 3;1090;C1090AAS
-58,3891463689;-34,6120001008;314;2017;HOTEL 1;CEVALLOS PALACE HOTEL;30;64;VIRREY CEVALLOS 261;4372-7636;INFO@MARIPLAZAHOTEL.COM.AR;;CEVALLOS, VIRREY 261;CEVALLOS, VIRREY;261;MONSERRAT;COMUNA 1;1077;C1077AAE
-58,3956785789;-34,6107475208;315;2017;HOTEL 1;DEL CONGRESO;22;44;HIPOLITO YRIGOYEN 2064;49527728 / 49520385;INFO@HOTELAMERICANO.COM.AR;;YRIGOYEN, HIPOLITO 2064;YRIGOYEN, HIPOLITO;2064;BALVANERA;COMUNA 3;1089;C1089AAN
-58,3901746089;-34,6106246308;316;2017;HOSP. B;SEVILLA;32;46;SOLIS 0138;4372-8447 / 15-50261860;INFO@GRANHOTELLIBERTAD.COM.AR;;SOLIS 138;SOLIS;138;MONSERRAT;COMUNA 1;1078;C1078AAD
-58,4090989189;-34,6101779808;317;2017;HOTEL 2;HOTEL STAR;18;38;ECUADOR 12;4866-0333;INFO@EUROPLAZA.COM.AR;;12 ECUADOR;ECUADOR;12;BALVANERA;COMUNA 3;1214;C1214ABB
-58,4057815089;-34,6094311808;318;2017;HOSP. B;PUEYRREDON;48;109;PUEYRREDON 0047;4862-4377;H653-RE@ACCOR.COM;;PUEYRREDON AV. 47;PUEYRREDON AV.;47;BALVANERA;COMUNA 3;1032;C1032ABA
-58,3840095389;-34,6090501908;319;2017;HOTEL 2;CECIL HOTEL;40;86;DE MAYO AV. 1239;4383-3511;INFO@HOTELOREI.COM.AR;;1239 DE MAYO AV.;DE MAYO AV.;1239;MONSERRAT;COMUNA 1;1085;C1085ABC
-58,3785873289;-34,6090390408;320;2017;HOSP. A;LA ARGENTINA;62;151;DE MAYO AV. 860;4342-0078;RESERVASESMERALDA@ORHO-HOTELES.COM.AR;;860 DE MAYO AV.;DE MAYO AV.;860;MONSERRAT;COMUNA 1;1084;C1084AAQ
-58,3825205689;-34,6089481008;321;2017;HOTEL 2;MADRID HOTEL;46;96;DE MAYO AV. 1137;4381-9021;NHTANGO@NH-HOTELS.COM;;1137 DE MAYO AV.;DE MAYO AV.;1137;MONSERRAT;COMUNA 1;1085;C1085ABB
-58,3828185689;-34,6075743908;322;2017;HOSP. B;LA PIEDAD;23;43;MITRE BARTOLOME 1156;4381-6810;NHCOLLECTIONLANCASTER@NH-HOTELS.COM;;MITRE, BARTOLOME 1156;MITRE, BARTOLOME;1156;SAN NICOLAS;COMUNA 1;1036;C1036AAV
-58,3833073089;-34,6071645408;323;2017;HOTEL 1;MAJESTIC HOTEL;41;82;LIBERTAD 121;4382-6441 / 1949;INFO@WALDORF-HOTEL.COM.AR / RESERVAS@WALDORF-HOTEL.COM.AR;;LIBERTAD 121;LIBERTAD;121;SAN NICOLAS;COMUNA 1;1012;C1012AAC
