PERIODO;LINEA;TIPO_DIA;ORDEN;TREN;SAL_C1;SAL_C2;INT_C1;INT_C2;FORM;OBSERVACIONES
2017;B;HABIL;201;10;19:27:50;19:56:20;0:04:55;0:04:55;6;ENTRA
2017;B;HABIL;202;2;19:33:30;20:02:00;0:05:40;0:05:40;6;
2017;B;HABIL;203;4;19:37:40;20:06:10;0:04:10;0:04:10;6;
2017;B;HABIL;204;14;19:42:35;20:11:05;0:04:55;0:04:55;6;
2017;B;HABIL;205;11;19:47:30;20:16:00;0:04:55;0:04:55;6;ENTRA
2017;B;HABIL;206;5;19:53:00;20:21:30;0:05:30;0:05:30;6;
2017;B;HABIL;207;15;19:57:20;20:25:50;0:04:20;0:04:20;6;
2017;B;HABIL;208;7;20:02:00;20:30:30;0:04:40;0:04:40;6;
2017;B;HABIL;209;8;20:07:00;20:35:40;0:05:00;0:05:10;6;ENTRA
2017;B;HABIL;210;16;20:12:00;20:40:35;0:05:00;0:04:55;6;
2017;B;HABIL;211;1;20:18:30;20:47:00;0:06:30;0:06:25;6;
2017;B;HABIL;212;13;20:24:27;20:53:12;0:05:57;0:06:12;6;
2017;B;HABIL;213;2;20:30:54;20:59:39;0:06:27;0:06:27;6;
2017;B;HABIL;214;4;20:37:35;21:06:06;0:06:41;0:06:27;6;
2017;B;HABIL;215;14;20:43:48;21:12:33;0:06:13;0:06:27;6;
2017;B;HABIL;216;5;20:50:15;21:19:00;0:06:27;0:06:27;6;
2017;B;HABIL;217;15;20:57:00;21:25:30;0:06:45;0:06:30;6;
2017;B;HABIL;218;7;21:03:09;21:31:54;0:06:09;0:06:24;6;
2017;B;HABIL;219;16;21:09:36;21:38:21;0:06:27;0:06:27;6;
2017;B;HABIL;220;1;21:16:03;21:44:48;0:06:27;0:06:27;6;
2017;B;HABIL;221;13;21:22:30;21:51:15;0:06:27;0:06:27;6;
2017;B;HABIL;222;2;21:28:57;21:57:42;0:06:27;0:06:27;6;ENTRA
2017;B;HABIL;223;4;21:35:24;22:04:09;0:06:27;0:06:27;6;ENTRA
2017;B;HABIL;224;14;21:41:51;22:10:36;0:06:27;0:06:27;6;ENTRA
2017;B;HABIL;225;5;21:48:18;22:17:03;0:06:27;0:06:27;6;ENTRA
2017;B;HABIL;226;15;21:54:45;22:23:30;0:06:27;0:06:27;6;ENTRA
2017;B;HABIL;227;7;22:01:12;22:29:57;0:06:27;0:06:27;6;ENTRA
2017;B;HABIL;228;16;22:07:39;22:36:24;0:06:27;0:06:27;6;ENTRA
2017;B;HABIL;229;1;22:14:06;22:42:51;0:06:27;0:06:27;6;ENTRA
2017;B;HABIL;230;13;22:21:30;22:49:45;0:07:24;0:06:54;6;ENTRA
2017;B;SABADO;1;3;;;;;6;SAQUE
2017;B;SABADO;2;4;;4:53:30;;0:07:00;6;SAQUE
2017;B;SABADO;3;5;;5:00:30;;0:07:00;6;SAQUE
2017;B;SABADO;4;6;;5:07:30;4:46:45;0:07:00;6;SAQUE
2017;B;SABADO;5;7;4:46:45;5:14:30;0:13:15;0:13:30;6;SAQUE
2017;B;SABADO;6;1;5:00:00;5:28:00;0:07:00;0:07:00;6;SAQUE
2017;B;SABADO;7;2;5:07:00;5:35:00;0:07:15;0:07:00;6;SAQUE
2017;B;SABADO;8;3;5:14:15;5:42:00;0:07:00;0:07:00;6;
2017;B;SABADO;9;4;5:21:15;5:49:00;0:07:00;0:07:00;6;
2017;B;SABADO;10;5;5:28:15;5:56:00;0:07:00;0:07:00;6;
2017;B;SABADO;11;6;5:35:15;6:03:00;0:07:00;0:07:00;6;
2017;B;SABADO;12;7;5:42:15;6:10:00;0:06:45;0:07:00;6;
2017;B;SABADO;13;8;5:49:00;6:17:00;0:07:00;0:07:00;6;SAQUE
2017;B;SABADO;14;1;5:56:00;6:24:00;0:07:00;0:07:00;6;
2017;B;SABADO;15;2;6:03:00;6:31:00;0:07:00;0:07:00;6;
2017;B;SABADO;16;3;6:10:00;6:38:00;0:07:00;0:07:00;6;
2017;B;SABADO;17;4;6:17:00;6:45:00;0:07:00;0:07:00;6;
2017;B;SABADO;18;5;6:24:00;6:52:00;0:07:00;0:07:00;6;
2017;B;SABADO;19;6;6:31:00;6:59:00;0:07:00;0:07:00;6;
2017;B;SABADO;20;7;6:38:00;7:06:00;0:07:00;0:07:00;6;
2017;B;SABADO;21;8;6:45:00;7:13:00;0:07:00;0:07:00;6;
2017;B;SABADO;22;1;6:52:00;7:20:00;0:07:00;0:07:00;6;
2017;B;SABADO;23;2;6:59:00;7:27:00;0:07:00;0:07:00;6;
2017;B;SABADO;24;3;7:06:00;7:34:00;0:07:00;0:07:00;6;
2017;B;SABADO;25;4;7:13:00;7:41:00;0:07:00;0:07:00;6;
2017;B;SABADO;26;5;7:20:00;7:48:00;0:07:00;0:07:00;6;
2017;B;SABADO;27;6;7:27:00;7:55:00;0:07:00;0:07:00;6;
2017;B;SABADO;28;7;7:34:00;8:02:00;0:07:00;0:07:00;6;
2017;B;SABADO;29;8;7:41:00;8:09:00;0:07:00;0:07:00;6;
2017;B;SABADO;30;1;7:48:00;8:16:00;0:07:00;0:07:00;6;
2017;B;SABADO;31;2;7:55:00;8:23:00;0:07:00;0:07:00;6;
2017;B;SABADO;32;3;8:02:00;8:30:00;0:07:00;0:07:00;6;
2017;B;SABADO;33;4;8:09:00;8:37:00;0:07:00;0:07:00;6;
2017;B;SABADO;34;5;8:16:00;8:44:00;0:07:00;0:07:00;6;
2017;B;SABADO;35;6;8:23:00;8:51:00;0:07:00;0:07:00;6;
2017;B;SABADO;36;7;8:30:00;8:58:00;0:07:00;0:07:00;6;
2017;B;SABADO;37;8;8:37:00;9:05:00;0:07:00;0:07:00;6;
2017;B;SABADO;38;1;8:44:00;9:12:00;0:07:00;0:07:00;6;
2017;B;SABADO;39;2;8:51:00;9:19:00;0:07:00;0:07:00;6;
2017;B;SABADO;40;3;8:58:00;9:26:00;0:07:00;0:07:00;6;
2017;B;SABADO;41;4;9:05:00;9:33:00;0:07:00;0:07:00;6;
2017;B;SABADO;42;5;9:12:00;9:40:00;0:07:00;0:07:00;6;
2017;B;SABADO;43;6;9:19:00;9:47:00;0:07:00;0:07:00;6;
2017;B;SABADO;44;7;9:26:00;9:54:00;0:07:00;0:07:00;6;
2017;B;SABADO;45;8;9:33:00;10:01:00;0:07:00;0:07:00;6;
2017;B;SABADO;46;1;9:40:00;10:08:00;0:07:00;0:07:00;6;
2017;B;SABADO;47;2;9:47:00;10:15:00;0:07:00;0:07:00;6;
2017;B;SABADO;48;3;9:54:00;10:22:00;0:07:00;0:07:00;6;
2017;B;SABADO;49;4;10:01:00;10:29:00;0:07:00;0:07:00;6;
2017;B;SABADO;50;5;10:08:00;10:36:00;0:07:00;0:07:00;6;
2017;B;SABADO;51;6;10:15:00;10:43:00;0:07:00;0:07:00;6;
2017;B;SABADO;52;7;10:22:00;10:50:00;0:07:00;0:07:00;6;
2017;B;SABADO;53;8;10:29:00;10:57:00;0:07:00;0:07:00;6;
2017;B;SABADO;54;1;10:36:00;11:04:00;0:07:00;0:07:00;6;
2017;B;SABADO;55;2;10:43:00;11:11:00;0:07:00;0:07:00;6;
2017;B;SABADO;56;3;10:50:00;11:18:00;0:07:00;0:07:00;6;
2017;B;SABADO;57;4;10:57:00;11:25:00;0:07:00;0:07:00;6;
2017;B;SABADO;58;5;11:04:00;11:32:00;0:07:00;0:07:00;6;
2017;B;SABADO;59;6;11:11:00;11:39:00;0:07:00;0:07:00;6;
2017;B;SABADO;60;7;11:18:00;11:46:00;0:07:00;0:07:00;6;
2017;B;SABADO;61;8;11:25:00;11:53:00;0:07:00;0:07:00;6;
2017;B;SABADO;62;1;11:32:00;12:00:00;0:07:00;0:07:00;6;
2017;B;SABADO;63;2;11:39:00;12:07:00;0:07:00;0:07:00;6;
2017;B;SABADO;64;3;11:46:00;12:14:00;0:07:00;0:07:00;6;
2017;B;SABADO;65;4;11:53:00;12:21:00;0:07:00;0:07:00;6;
2017;B;SABADO;66;5;12:00:00;12:28:00;0:07:00;0:07:00;6;
2017;B;SABADO;67;6;12:07:00;12:35:00;0:07:00;0:07:00;6;
2017;B;SABADO;68;7;12:14:00;12:42:00;0:07:00;0:07:00;6;
2017;B;SABADO;69;8;12:21:00;12:49:00;0:07:00;0:07:00;6;
2017;B;SABADO;70;1;12:28:00;12:56:00;0:07:00;0:07:00;6;
2017;B;SABADO;71;2;12:35:00;13:03:00;0:07:00;0:07:00;6;
2017;B;SABADO;72;3;12:42:00;13:10:00;0:07:00;0:07:00;6;
2017;B;SABADO;73;4;12:49:00;13:17:00;0:07:00;0:07:00;6;
2017;B;SABADO;74;5;12:56:00;13:24:00;0:07:00;0:07:00;6;
2017;B;SABADO;75;6;13:03:00;13:31:00;0:07:00;0:07:00;6;
2017;B;SABADO;76;7;13:10:00;13:38:00;0:07:00;0:07:00;6;
2017;B;SABADO;77;8;13:17:00;13:45:00;0:07:00;0:07:00;6;
2017;B;SABADO;78;1;13:24:00;13:52:00;0:07:00;0:07:00;6;
2017;B;SABADO;79;2;13:31:00;13:59:00;0:07:00;0:07:00;6;
2017;B;SABADO;80;3;13:38:00;14:06:00;0:07:00;0:07:00;6;
2017;B;SABADO;81;4;13:45:00;14:13:00;0:07:00;0:07:00;6;
2017;B;SABADO;82;5;13:52:00;14:20:00;0:07:00;0:07:00;6;
2017;B;SABADO;83;6;13:59:00;14:27:00;0:07:00;0:07:00;6;
2017;B;SABADO;84;7;14:06:00;14:34:00;0:07:00;0:07:00;6;
2017;B;SABADO;85;8;14:13:00;14:41:00;0:07:00;0:07:00;6;
2017;B;SABADO;86;1;14:20:00;14:48:00;0:07:00;0:07:00;6;
2017;B;SABADO;87;2;14:27:00;14:55:00;0:07:00;0:07:00;6;
2017;B;SABADO;88;3;14:34:00;15:02:00;0:07:00;0:07:00;6;
2017;B;SABADO;89;4;14:41:00;15:09:00;0:07:00;0:07:00;6;
2017;B;SABADO;90;5;14:48:00;15:16:00;0:07:00;0:07:00;6;
2017;B;SABADO;91;6;14:55:00;15:23:00;0:07:00;0:07:00;6;
2017;B;SABADO;92;7;15:02:00;15:30:00;0:07:00;0:07:00;6;
2017;B;SABADO;93;8;15:09:00;15:37:00;0:07:00;0:07:00;6;
2017;B;SABADO;94;1;15:16:00;15:44:00;0:07:00;0:07:00;6;
2017;B;SABADO;95;2;15:23:00;15:51:00;0:07:00;0:07:00;6;
2017;B;SABADO;96;3;15:30:00;15:58:00;0:07:00;0:07:00;6;
2017;B;SABADO;97;4;15:37:00;16:05:00;0:07:00;0:07:00;6;
2017;B;SABADO;98;5;15:44:00;16:12:00;0:07:00;0:07:00;6;
2017;B;SABADO;99;6;15:51:00;16:19:00;0:07:00;0:07:00;6;
2017;B;SABADO;100;7;15:58:00;16:26:00;0:07:00;0:07:00;6;
2017;B;SABADO;101;8;16:05:00;16:33:00;0:07:00;0:07:00;6;
2017;B;SABADO;102;1;16:12:00;16:40:00;0:07:00;0:07:00;6;
2017;B;SABADO;103;2;16:19:00;16:47:00;0:07:00;0:07:00;6;
2017;B;SABADO;104;3;16:26:00;16:54:00;0:07:00;0:07:00;6;
2017;B;SABADO;105;4;16:33:00;17:01:00;0:07:00;0:07:00;6;
2017;B;SABADO;106;5;16:40:00;17:08:00;0:07:00;0:07:00;6;
2017;B;SABADO;107;6;16:47:00;17:15:00;0:07:00;0:07:00;6;
2017;B;SABADO;108;7;16:54:00;17:22:00;0:07:00;0:07:00;6;
2017;B;SABADO;109;8;17:01:00;17:29:00;0:07:00;0:07:00;6;
2017;B;SABADO;110;1;17:08:00;17:36:00;0:07:00;0:07:00;6;
2017;B;SABADO;111;2;17:15:00;17:43:00;0:07:00;0:07:00;6;
2017;B;SABADO;112;3;17:22:00;17:50:00;0:07:00;0:07:00;6;
2017;B;SABADO;113;4;17:29:00;17:57:00;0:07:00;0:07:00;6;
2017;B;SABADO;114;5;17:36:00;18:04:00;0:07:00;0:07:00;6;
2017;B;SABADO;115;6;17:43:00;18:11:00;0:07:00;0:07:00;6;
2017;B;SABADO;116;7;17:50:00;18:18:00;0:07:00;0:07:00;6;
2017;B;SABADO;117;8;17:57:00;18:25:00;0:07:00;0:07:00;6;
2017;B;SABADO;118;1;18:04:00;18:32:00;0:07:00;0:07:00;6;
2017;B;SABADO;119;2;18:11:00;18:39:00;0:07:00;0:07:00;6;
2017;B;SABADO;120;3;18:18:00;18:46:00;0:07:00;0:07:00;6;
2017;B;SABADO;121;4;18:25:00;18:53:00;0:07:00;0:07:00;6;
2017;B;SABADO;122;5;18:32:00;19:00:00;0:07:00;0:07:00;6;
2017;B;SABADO;123;6;18:39:00;19:07:00;0:07:00;0:07:00;6;
2017;B;SABADO;124;7;18:46:00;19:14:00;0:07:00;0:07:00;6;
2017;B;SABADO;125;8;18:53:00;19:21:00;0:07:00;0:07:00;6;
2017;B;SABADO;126;1;19:00:00;19:28:00;0:07:00;0:07:00;6;
2017;B;SABADO;127;2;19:07:00;19:35:00;0:07:00;0:07:00;6;
2017;B;SABADO;128;3;19:14:00;19:42:00;0:07:00;0:07:00;6;
2017;B;SABADO;129;4;19:21:00;19:49:00;0:07:00;0:07:00;6;
2017;B;SABADO;130;5;19:28:00;19:56:00;0:07:00;0:07:00;6;
2017;B;SABADO;131;6;19:35:00;20:03:00;0:07:00;0:07:00;6;
2017;B;SABADO;132;7;19:42:00;20:10:00;0:07:00;0:07:00;6;
2017;B;SABADO;133;8;19:49:00;20:17:00;0:07:00;0:07:00;6;
2017;B;SABADO;134;1;19:56:00;20:24:00;0:07:00;0:07:00;6;
2017;B;SABADO;135;2;20:03:00;20:31:00;0:07:00;0:07:00;6;
2017;B;SABADO;136;3;20:10:00;20:38:00;0:07:00;0:07:00;6;
2017;B;SABADO;137;4;20:17:00;20:45:00;0:07:00;0:07:00;6;
2017;B;SABADO;138;5;20:24:00;20:52:00;0:07:00;0:07:00;6;
2017;B;SABADO;139;6;20:31:00;20:59:00;0:07:00;0:07:00;6;
2017;B;SABADO;140;7;20:38:00;21:06:00;0:07:00;0:07:00;6;
2017;B;SABADO;141;8;20:45:00;21:13:00;0:07:00;0:07:00;6;
2017;B;SABADO;142;1;20:52:00;21:20:00;0:07:00;0:07:00;6;
2017;B;SABADO;143;2;20:59:00;21:27:00;0:07:00;0:07:00;6;
2017;B;SABADO;144;3;21:06:00;21:34:00;0:07:00;0:07:00;6;
2017;B;SABADO;145;4;21:13:00;21:41:00;0:07:00;0:07:00;6;
2017;B;SABADO;146;5;21:20:00;21:48:00;0:07:00;0:07:00;6;
2017;B;SABADO;147;6;21:27:00;21:55:00;0:07:00;0:07:00;6;
2017;B;SABADO;148;7;21:34:00;22:02:00;0:07:00;0:07:00;6;ENTRA
2017;B;SABADO;149;8;21:41:00;22:09:00;0:07:00;0:07:00;6;ENTRA
2017;B;SABADO;150;1;21:48:00;22:16:00;0:07:00;0:07:00;6;ENTRA
2017;B;SABADO;151;2;21:55:00;22:23:00;0:07:00;0:07:00;6;ENTRA
2017;B;SABADO;152;3;22:02:00;22:30:00;0:07:00;0:07:00;6;ENTRA
2017;B;SABADO;153;4;22:09:00;22:37:00;0:07:00;0:07:00;6;ENTRA
2017;B;SABADO;154;5;22:16:00;22:44:00;0:05:30;0:05:45;6;ENTRA
2017;B;SABADO;155;6;22:21:30;22:49:45;;;6;ENTRA
2017;B;DOMINGO;1;3;;;0:00:00;7:55:00;6;SAQUE
2017;B;DOMINGO;2;4;;7:55:00;0:00:00;0:05:00;6;SAQUE
2017;B;DOMINGO;3;5;;8:00:00;0:00:00;0:09:15;6;SAQUE
2017;B;DOMINGO;4;6;;8:09:15;7:50:00;0:10:15;6;SAQUE
2017;B;DOMINGO;5;7;7:50:00;8:19:30;0:10:00;0:08:45;6;SAQUE
2017;B;DOMINGO;6;1;8:00:00;8:28:15;0:08:05;0:08:05;6;SAQUE
2017;B;DOMINGO;7;2;8:08:05;8:36:20;0:08:05;0:08:05;6;SAQUE
2017;B;DOMINGO;8;3;8:16:10;8:44:25;0:08:05;0:08:05;6;
2017;B;DOMINGO;9;4;8:24:15;8:52:30;0:08:05;0:08:05;6;
2017;B;DOMINGO;10;5;8:32:20;9:00:35;0:08:05;0:08:05;6;
2017;B;DOMINGO;11;6;8:40:25;9:08:40;0:08:05;0:08:05;6;
2017;B;DOMINGO;12;7;8:48:30;9:16:45;0:08:05;0:08:05;6;
2017;B;DOMINGO;13;1;8:56:35;9:24:50;0:08:05;0:08:05;6;
2017;B;DOMINGO;14;2;9:04:40;9:32:55;0:08:05;0:08:05;6;
2017;B;DOMINGO;15;3;9:12:45;9:41:00;0:08:05;0:08:05;6;
2017;B;DOMINGO;16;4;9:20:50;9:49:05;0:08:05;0:08:05;6;
2017;B;DOMINGO;17;5;9:28:55;9:57:10;0:08:05;0:08:05;6;
2017;B;DOMINGO;18;6;9:37:00;10:05:15;0:08:05;0:08:05;6;
2017;B;DOMINGO;19;7;9:45:05;10:13:20;0:08:05;0:08:05;6;
2017;B;DOMINGO;20;1;9:53:10;10:21:25;0:08:05;0:08:05;6;
2017;B;DOMINGO;21;2;10:01:15;10:29:30;0:08:05;0:08:05;6;
2017;B;DOMINGO;22;3;10:09:20;10:37:35;0:08:05;0:08:05;6;
2017;B;DOMINGO;23;4;10:17:25;10:45:40;0:08:05;0:08:05;6;
2017;B;DOMINGO;24;5;10:25:30;10:53:45;0:08:05;0:08:05;6;
2017;B;DOMINGO;25;6;10:33:35;11:01:50;0:08:05;0:08:05;6;
2017;B;DOMINGO;26;7;10:41:40;11:09:55;0:08:05;0:08:05;6;
2017;B;DOMINGO;27;1;10:49:45;11:18:00;0:08:05;0:08:05;6;
2017;B;DOMINGO;28;2;10:57:50;11:26:05;0:08:05;0:08:05;6;
2017;B;DOMINGO;29;3;11:05:55;11:34:10;0:08:05;0:08:05;6;
2017;B;DOMINGO;30;4;11:14:00;11:42:15;0:08:05;0:08:05;6;
2017;B;DOMINGO;31;5;11:22:05;11:50:20;0:08:05;0:08:05;6;
2017;B;DOMINGO;32;6;11:30:10;11:58:25;0:08:05;0:08:05;6;
2017;B;DOMINGO;33;7;11:38:15;12:06:30;0:08:05;0:08:05;6;
2017;B;DOMINGO;34;1;11:46:20;12:14:35;0:08:05;0:08:05;6;
2017;B;DOMINGO;35;2;11:54:25;12:22:40;0:08:05;0:08:05;6;
2017;B;DOMINGO;36;3;12:02:30;12:30:45;0:08:05;0:08:05;6;
2017;B;DOMINGO;37;4;12:10:35;12:38:50;0:08:05;0:08:05;6;
2017;B;DOMINGO;38;5;12:18:40;12:46:55;0:08:05;0:08:05;6;
2017;B;DOMINGO;39;6;12:26:45;12:55:00;0:08:05;0:08:05;6;
2017;B;DOMINGO;40;7;12:34:50;13:03:05;0:08:05;0:08:05;6;
2017;B;DOMINGO;41;1;12:42:55;13:11:10;0:08:05;0:08:05;6;
2017;B;DOMINGO;42;2;12:51:00;13:19:15;0:08:05;0:08:05;6;
2017;B;DOMINGO;43;3;12:59:05;13:27:20;0:08:05;0:08:05;6;
2017;B;DOMINGO;44;4;13:07:10;13:35:25;0:08:05;0:08:05;6;
2017;B;DOMINGO;45;5;13:15:15;13:43:30;0:08:05;0:08:05;6;
2017;B;DOMINGO;46;6;13:23:20;13:51:35;0:08:05;0:08:05;6;
2017;B;DOMINGO;47;7;13:31:25;13:59:40;0:08:05;0:08:05;6;
2017;B;DOMINGO;48;1;13:39:30;14:07:45;0:08:05;0:08:05;6;
2017;B;DOMINGO;49;2;13:47:35;14:15:50;0:08:05;0:08:05;6;
2017;B;DOMINGO;50;3;13:55:40;14:23:55;0:08:05;0:08:05;6;
2017;B;DOMINGO;51;4;14:03:45;14:32:00;0:08:05;0:08:05;6;
2017;B;DOMINGO;52;5;14:11:50;14:40:05;0:08:05;0:08:05;6;
2017;B;DOMINGO;53;6;14:19:55;14:48:10;0:08:05;0:08:05;6;
2017;B;DOMINGO;54;7;14:28:00;14:56:15;0:08:05;0:08:05;6;
2017;B;DOMINGO;55;1;14:36:05;15:04:20;0:08:05;0:08:05;6;
2017;B;DOMINGO;56;2;14:44:10;15:12:25;0:08:05;0:08:05;6;
2017;B;DOMINGO;57;3;14:52:15;15:20:30;0:08:05;0:08:05;6;
2017;B;DOMINGO;58;4;15:00:20;15:28:35;0:08:05;0:08:05;6;
2017;B;DOMINGO;59;5;15:08:25;15:36:40;0:08:05;0:08:05;6;
2017;B;DOMINGO;60;6;15:16:30;15:44:45;0:08:05;0:08:05;6;
2017;B;DOMINGO;61;7;15:24:35;15:52:50;0:08:05;0:08:05;6;
2017;B;DOMINGO;62;1;15:32:40;16:00:55;0:08:05;0:08:05;6;
2017;B;DOMINGO;63;2;15:40:45;16:09:00;0:08:05;0:08:05;6;
2017;B;DOMINGO;64;3;15:48:50;16:17:05;0:08:05;0:08:05;6;
2017;B;DOMINGO;65;4;15:56:55;16:25:10;0:08:05;0:08:05;6;
2017;B;DOMINGO;66;5;16:05:00;16:33:15;0:08:05;0:08:05;6;
2017;B;DOMINGO;67;6;16:13:05;16:41:20;0:08:05;0:08:05;6;
2017;B;DOMINGO;68;7;16:21:10;16:49:25;0:08:05;0:08:05;6;
2017;B;DOMINGO;69;1;16:29:15;16:57:30;0:08:05;0:08:05;6;
2017;B;DOMINGO;70;2;16:37:20;17:05:35;0:08:05;0:08:05;6;
2017;B;DOMINGO;71;3;16:45:25;17:13:40;0:08:05;0:08:05;6;
2017;B;DOMINGO;72;4;16:53:30;17:21:45;0:08:05;0:08:05;6;
2017;B;DOMINGO;73;5;17:01:35;17:29:50;0:08:05;0:08:05;6;
2017;B;DOMINGO;74;6;17:09:40;17:37:55;0:08:05;0:08:05;6;
2017;B;DOMINGO;75;7;17:17:45;17:46:00;0:08:05;0:08:05;6;
2017;B;DOMINGO;76;1;17:25:50;17:54:05;0:08:05;0:08:05;6;
2017;B;DOMINGO;77;2;17:33:55;18:02:10;0:08:05;0:08:05;6;
2017;B;DOMINGO;78;3;17:42:00;18:10:15;0:08:05;0:08:05;6;
2017;B;DOMINGO;79;4;17:50:05;18:18:20;0:08:05;0:08:05;6;
2017;B;DOMINGO;80;5;17:58:10;18:26:25;0:08:05;0:08:05;6;
2017;B;DOMINGO;81;6;18:06:15;18:34:30;0:08:05;0:08:05;6;
2017;B;DOMINGO;82;7;18:14:20;18:42:35;0:08:05;0:08:05;6;
2017;B;DOMINGO;83;1;18:22:25;18:50:40;0:08:05;0:08:05;6;
2017;B;DOMINGO;84;2;18:30:30;18:58:45;0:08:05;0:08:05;6;
2017;B;DOMINGO;85;3;18:38:35;19:06:50;0:08:05;0:08:05;6;
2017;B;DOMINGO;86;4;18:46:40;19:14:55;0:08:05;0:08:05;6;
2017;B;DOMINGO;87;5;18:54:45;19:23:00;0:08:05;0:08:05;6;
2017;B;DOMINGO;88;6;19:02:50;19:31:05;0:08:05;0:08:05;6;
2017;B;DOMINGO;89;7;19:10:55;19:39:10;0:08:05;0:08:05;6;
2017;B;DOMINGO;90;1;19:19:00;19:47:15;0:08:05;0:08:05;6;
2017;B;DOMINGO;91;2;19:27:05;19:55:20;0:08:05;0:08:05;6;
2017;B;DOMINGO;92;3;19:35:10;20:03:25;0:08:05;0:08:05;6;
2017;B;DOMINGO;93;4;19:43:15;20:11:30;0:08:05;0:08:05;6;
2017;B;DOMINGO;94;5;19:51:20;20:19:35;0:08:05;0:08:05;6;
2017;B;DOMINGO;95;6;19:59:25;20:27:40;0:08:05;0:08:05;6;
2017;B;DOMINGO;96;7;20:07:30;20:35:45;0:08:05;0:08:05;6;
2017;B;DOMINGO;97;1;20:15:35;20:43:50;0:08:05;0:08:05;6;
2017;B;DOMINGO;98;2;20:23:40;20:51:55;0:08:05;0:08:05;6;
2017;B;DOMINGO;99;3;20:31:45;21:00:00;0:08:05;0:08:05;6;
2017;B;DOMINGO;100;4;20:39:50;21:08:05;0:08:05;0:08:05;6;
2017;B;DOMINGO;101;5;20:47:55;21:16:10;0:08:05;0:08:05;6;
2017;B;DOMINGO;102;6;20:56:00;21:24:15;0:08:05;0:08:05;6;
2017;B;DOMINGO;103;7;21:04:05;21:32:20;0:08:05;0:08:05;6;
2017;B;DOMINGO;104;1;21:12:10;21:40:25;0:08:05;0:08:05;6;ENTRA
2017;B;DOMINGO;105;2;21:20:15;21:48:30;0:08:05;0:08:05;6;ENTRA
2017;B;DOMINGO;106;3;21:28:20;21:56:35;0:08:05;0:08:05;6;ENTRA
2017;B;DOMINGO;107;4;21:36:25;22:04:40;0:08:05;0:08:05;6;ENTRA
2017;B;DOMINGO;108;5;21:44:30;22:12:45;0:08:05;0:08:05;6;ENTRA
2017;B;DOMINGO;109;6;21:52:35;22:20:50;0:07:25;0:07:25;6;ENTRA
2017;B;DOMINGO;110;7;22:00:00;22:28:15;;;6;ENTRA
2017;C;HABIL;1;3;;5:00:00;;;6;SAQUE RETIRO
2017;C;HABIL;2;4;;5:05:15;;0:05:15;6;SAQUE RETIRO
2017;C;HABIL;3;6;;5:10:45;;0:05:30;6;ESP. HASTA RETIRO
2017;C;HABIL;4;1;5:00:00;5:14:00;;0:03:15;6;SAQUE
2017;C;HABIL;5;2;5:05:15;5:19:15;0:05:15;0:05:15;6;SAQUE
2017;C;HABIL;6;3;5:10:30;5:24:30;0:05:15;0:05:15;6;SAQUE
2017;C;HABIL;7;4;5:15:45;5:29:45;0:05:15;0:05:15;6;
2017;C;HABIL;8;5;5:21:00;5:35:00;0:05:15;0:05:15;6;
2017;C;HABIL;9;6;5:26:15;5:40:15;0:05:15;0:05:15;6;
2017;C;HABIL;10;1;5:31:30;5:45:30;0:05:15;0:05:15;6;
2017;C;HABIL;11;2;5:36:45;5:50:45;0:05:15;0:05:15;6;
2017;C;HABIL;12;3;5:42:00;5:55:30;0:05:15;0:04:45;6;
2017;C;HABIL;13;4;5:47:15;6:01:15;0:05:15;0:05:45;6;
2017;C;HABIL;14;5;5:52:30;6:06:30;0:05:15;0:05:15;6;
2017;C;HABIL;15;6;5:57:45;6:11:45;0:05:15;0:05:15;6;
2017;C;HABIL;16;1;6:03:00;6:17:00;0:05:15;0:05:15;6;
2017;C;HABIL;17;2;6:07:30;6:22:15;0:04:30;0:05:15;6;
2017;C;HABIL;18;3;6:11:30;6:26:45;0:04:00;0:04:30;6;
2017;C;HABIL;19;4;6:16:00;6:31:00;0:04:30;0:04:15;6;
2017;C;HABIL;20;5;6:20:30;6:35:30;0:04:30;0:04:30;6;
2017;C;HABIL;21;7;6:24:45;6:39:45;0:04:15;0:04:15;6;SAQUE
2017;C;HABIL;22;6;6:29:00;6:44:00;0:04:15;0:04:15;6;
2017;C;HABIL;23;1;6:33:00;6:48:15;0:04:00;0:04:15;6;
2017;C;HABIL;24;2;6:37:30;6:52:30;0:04:30;0:04:15;6;
2017;C;HABIL;25;3;6:41:45;6:57:00;0:04:15;0:04:30;6;
2017;C;HABIL;26;4;6:46:15;7:01:15;0:04:30;0:04:15;6;
2017;C;HABIL;27;5;6:50:30;7:05:45;0:04:15;0:04:30;6;
2017;C;HABIL;28;7;6:54:45;7:10:00;0:04:15;0:04:15;6;
2017;C;HABIL;29;6;6:59:00;7:14:15;0:04:15;0:04:15;6;
2017;C;HABIL;30;1;7:03:15;7:18:30;0:04:15;0:04:15;6;
2017;C;HABIL;31;2;7:07:45;7:22:45;0:04:30;0:04:15;6;
2017;C;HABIL;32;3;7:12:00;7:27:15;0:04:15;0:04:30;6;
2017;C;HABIL;33;4;7:16:30;7:31:30;0:04:30;0:04:15;6;
2017;C;HABIL;34;5;7:20:45;7:36:00;0:04:15;0:04:30;6;
2017;C;HABIL;35;7;7:25:00;7:40:15;0:04:15;0:04:15;6;
2017;C;HABIL;36;6;7:29:15;7:44:30;0:04:15;0:04:15;6;
